Article Title,Article URL,Editorial Decision,Claim,Classification,Source,Source URL,Verification Status,Required Correction
How to Tell If a Deal Price Online Is Actually a Discount,(not live) /how-to-tell-if-a-deal-price-online-is-actually-a-discount,IMPROVE,"A ₹500 'free' bundled accessory that would sell standalone for ₹150 is not really ₹500 of savings, no matter what the bundle page claims.",OPINION,,,N/A,"Illustrative hypothetical example used to make a valid general point about bundle-value inflation; not a specific checkable claim, no correction needed."
How to Tell If a Deal Price Online Is Actually a Discount,(not live) /how-to-tell-if-a-deal-price-online-is-actually-a-discount,IMPROVE,An unusually steep discount from a third-party marketplace seller with few reviews or a recently created storefront carries more risk than the same discount from the platform's own official store.,OPINION,,,N/A,"Reasonable general risk-assessment advice, not a specific statistic; no correction needed."
SSD vs HDD for a Budget Laptop: Where the Money Should Actually Go,(not live) /ssd-vs-hdd-for-a-budget-laptop-where-the-money-should-actually-go,IMPROVE,"A traditional HDD caps sequential speeds around 100 to 160 MB/s, while a SATA SSD pushes sequential speeds around 500 MB/s.",VERIFIABLE,Benchmark discussions of typical 5400/7200 RPM laptop HDD and SATA SSD sequential throughput (Tom's Hardware/PCPartPicker community benchmark data),https://forums.tomshardware.com/threads/the-speed-rate-of-5400rpm-7200rpm-10-000rpm-hdd-sata3.3130213/,Confirmed,"None — typical laptop HDDs (5400/7200 RPM) deliver roughly 80-200 MB/s sequential depending on model/RPM, consistent with the article's '100 to 160 MB/s' range, while SATA SSDs commonly reach 500-600 MB/s, matching the article's '~500 MB/s' figure."
SSD vs HDD for a Budget Laptop: Where the Money Should Actually Go,(not live) /ssd-vs-hdd-for-a-budget-laptop-where-the-money-should-actually-go,IMPROVE,"NVMe SSDs are faster than SATA SSDs on paper, sometimes by four to six times in raw sequential speed.",VERIFIABLE,"NVMe vs SATA SSD benchmark comparisons (IBM, GigeNET, TechCompare)",https://www.gigenet.com/blog/nvme-vs-sata-ssd-speed-comparison/,Partially Confirmed,"A '4-6x' gap is a reasonable description for typical/budget PCIe Gen3 NVMe drives (roughly 2,000-3,500 MB/s vs. ~550-600 MB/s SATA), but high-end Gen4/Gen5 NVMe drives reach 7,000-14,000+ MB/s, a 12-25x gap — larger than the article states. Since this article targets budget laptops, the 4-6x figure is defensible for the relevant drive class, but the phrase 'on paper' slightly understates how large the gap can get on premium NVMe hardware; consider clarifying this is specifically about entry-level NVMe drives."
SSD vs HDD for a Budget Laptop: Where the Money Should Actually Go,(not live) /ssd-vs-hdd-for-a-budget-laptop-where-the-money-should-actually-go,IMPROVE,"eMMC is technically flash storage but noticeably slower than a real SSD, closer to a fast HDD than to SATA SSD speeds.",VERIFIABLE,"eMMC vs SSD vs HDD speed comparisons (Windows Central, CDW, Spacehop)",https://www.windowscentral.com/emmc-vs-ssd,Partially Confirmed,"eMMC typically delivers roughly 200-400 MB/s sequential, which is meaningfully faster than most laptop HDDs (80-200 MB/s) but far below SATA SSD (500-600 MB/s). The article's framing ('closer to a fast HDD than to SATA SSD speed') somewhat understates eMMC's real advantage over HDD in raw sequential throughput — the more accurate summary is that eMMC sits clearly between HDD and SATA SSD, but its poor random I/O and lack of a real controller make it feel much closer to HDD in everyday responsiveness, which the article correctly emphasizes elsewhere."
SSD vs HDD for a Budget Laptop: Where the Money Should Actually Go,(not live) /ssd-vs-hdd-for-a-budget-laptop-where-the-money-should-actually-go,IMPROVE,SSDs slow down as they fill up; keeping at least 10-15% of an SSD free helps it maintain its performance advantage over time.,VERIFIABLE,"SSD TRIM/overprovisioning performance guidance (Seagate, Phison, The SSD Review)",https://phisonblog.com/using-overprovisioning-with-ssds-2/,Confirmed,None — sources broadly converge on keeping roughly 10-20% of an SSD free (many recommend staying under ~80-85% full) to preserve TRIM/garbage-collection headroom and avoid write-amplification slowdowns; the article's 10-15% figure sits comfortably within this consensus range.
SSD vs HDD for a Budget Laptop: Where the Money Should Actually Go,(not live) /ssd-vs-hdd-for-a-budget-laptop-where-the-money-should-actually-go,IMPROVE,A laptop with an HDD boots in over a minute versus under 20 seconds for one with an SSD.,UNSUPPORTED,,,Could Not Verify,"Presented as a general illustrative figure without a citation or specific test methodology (OS, hardware generation, background startup apps all affect boot time significantly). Directionally correct that SSDs boot dramatically faster, but the specific numbers ('under 20 seconds' vs 'over a minute') should either be sourced to a specific benchmark/model comparison or softened to avoid implying a precise, universal figure."
SSD vs HDD for a Budget Laptop: Where the Money Should Actually Go,(not live) /ssd-vs-hdd-for-a-budget-laptop-where-the-money-should-actually-go,IMPROVE,Swapping in a SATA SSD is often a bigger felt improvement than a RAM upgrade on the same machine.,OPINION,,,N/A,"Comparative subjective judgment about perceived performance improvement, not independently checkable as stated; no correction needed, though it aligns with common enthusiast/repair-shop consensus for storage-bottlenecked systems."
SSD vs HDD for a Budget Laptop: Where the Money Should Actually Go,(not live) /ssd-vs-hdd-for-a-budget-laptop-where-the-money-should-actually-go,IMPROVE,"On a tight budget, prioritizing SSD over RAM over CPU generation, in that order, tends to produce the most noticeable everyday improvement per rupee spent.",OPINION,,,N/A,"A prioritization recommendation/value judgment, not a specific checkable fact; no correction needed."
How to Spot a Refurbished Phone Listed as New,(not live) /how-to-spot-a-refurbished-phone-listed-as-new,IMPROVE,"Checking the IMEI against India's Central Equipment Identity Register (CEIR) tells you whether a device has ever been reported lost, stolen, or blacklisted.",VERIFIABLE,"CEIR / Sanchar Saathi (Department of Telecommunications, Government of India)",https://www.ceir.gov.in/Home/index.jsp,Confirmed,"None — CEIR (now integrated into the Sanchar Saathi portal, ceir.sancharsaathi.gov.in) lets citizens verify IMEI status (valid/blacklisted/duplicate) and also lets owners block/report lost or stolen phones. Article could add the exact portal name (Sanchar Saathi) since 'ceir.gov.in' redirects there and the branding has changed."
How to Spot a Refurbished Phone Listed as New,(not live) /how-to-spot-a-refurbished-phone-listed-as-new,IMPROVE,"iPhones show battery health, including cycle count, directly under Settings > Battery > Battery Health.",VERIFIABLE,Apple Support,https://support.apple.com/en-us/106348,Confirmed,"None for older/current iPhones broadly — accurate. Minor nuance: on iPhone 15 and later running iOS 17.4+, cycle count is shown directly in Settings > Battery > Battery Health; on iPhone 14 and earlier, or older iOS versions, cycle count requires the Settings > Privacy & Security > Analytics Data workaround since it isn't shown on-screen by default. Article should note this model/iOS-version caveat rather than implying it's uniformly on-screen for all iPhones."
How to Spot a Refurbished Phone Listed as New,(not live) /how-to-spot-a-refurbished-phone-listed-as-new,IMPROVE,"A brand-new phone's battery should show at or very close to 100 percent health with zero, one, or two charge cycles.",VERIFIABLE,Apple Support (battery and performance documentation),https://support.apple.com/en-us/106348,Partially Confirmed,"Directionally correct and consistent with how battery health/cycle count is defined, but no manufacturer publishes an official 'must be 100% with 0-2 cycles to count as new' threshold — a phone that sat in a warehouse or was demoed briefly can legitimately show a handful of cycles and slightly under 100% without being refurbished. Soften to 'should be very close to' rather than implying an exact pass/fail number."
How to Spot a Refurbished Phone Listed as New,(not live) /how-to-spot-a-refurbished-phone-listed-as-new,IMPROVE,"Flipkart and Amazon India both specify a return or replacement window per listing, and it is frequently shorter for phones, sometimes as little as seven days.",VERIFIABLE,Flipkart Return Policy page; reporting on Amazon India's smartphone return policy change,https://www.flipkart.com/pages/returnpolicy,Partially Confirmed,"Flipkart's own policy confirms a 7-day replacement window for mobile phones (15-day return for select premium phones, excluding iPhone/Google Pixel from returns). Amazon India has moved further than the article implies: for most mobile phones Amazon now offers replacement-only (no refund-return) for confirmed manufacturing defects, not a simple 'return window' — the article should clarify replacement vs. return distinction rather than treating both platforms as offering the same kind of window."
